id|iata|icao|name|city|subd|countryCode|elevation|lat|lon
A00243|YCG|CYCG|Castlegar/West Kootenay Regional Airport|Castlegar|British Columbia|CAN|1624.0|49.2963981628|-117.632003784
A00244|YCH|CYCH|Miramichi Airport|Miramichi|New Brunswick|CAN|108.0|47.0078010559|-65.4492034912
A00245|XCM|CYCK|Chatham Kent Airport|Chatham-Kent|Ontario|CAN|650.0|42.3064002991|-82.0819015503
A00246|YCL|CYCL|Charlo Airport|Charlo|New Brunswick|CAN|132.0|47.9907989502|-66.3302993774
A00247|YCN|CYCN|Cochrane Airport|Cochrane|Ontario|CAN|861.0|49.1055984497|-81.0136032104
A00248|YCO|CYCO|Kugluktuk Airport|Kugluktuk|Nunavut|CAN|74.0|67.8167037964|-115.143997192
A00249|YCQ|CYCQ|Chetwynd Airport|Chetwynd|British Columbia|CAN|2000.0|55.6871986389|-121.6269989014
A00250|YCR|CYCR|Cross Lake (Charlie Sinclair Memorial) Airport|Cross Lake|Manitoba|CAN|709.0|54.6105995178|-97.7608032227
A00251|YCS|CYCS|Chesterfield Inlet Airport|Chesterfield Inlet|Nunavut|CAN|32.0|63.3469009399|-90.7311019897
A00252|YCT|CYCT|Coronation Airport|Coronation|Alberta|CAN|2595.0|52.0750007629|-111.4449996948
A00253|YCW|CYCW|Chilliwack Airport|Chilliwack|British Columbia|CAN|32.0|49.1528015137|-121.9390029907
A00254|YCY|CYCY|Clyde River Airport|Clyde River|Nunavut|CAN|87.0|70.4860992432|-68.5167007446
A00255|YCZ|CYCZ|Fairmont Hot Springs Airport|Fairmont Hot Springs|British Columbia|CAN|2661.0|50.3302993774|-115.873001099
A00256|YDA|CYDA|Dawson City Airport|Dawson City|Yukon|CAN|1215.0|64.0430984497|-139.1280059814
A00257|YDB|CYDB|Burwash Airport|Burwash|Yukon|CAN|2647.0|61.3711013794|-139.0410003662
A00258|YDF|CYDF|Deer Lake Airport|Deer Lake|Newfoundland and Labrador|CAN|72.0|49.2108001709|-57.3913993835
A00259|YDL|CYDL|Dease Lake Airport|Dease Lake|British Columbia|CAN|2600.0|58.4221992493|-130.0319976807
A00260|XRR|CYDM|Ross River Airport|Ross River|Yukon|CAN|2314.0|61.9706001282|-132.4230041504
A00261|YDN|CYDN|Dauphin Barker Airport|Dauphin|Manitoba|CAN|999.0|51.1007995605|-100.0520019531
A00262|YDO|CYDO|Dolbeau St Felicien Airport|Dolbeau-St-Felicien|Quebec|CAN|372.0|48.7784996033|-72.375
A00263|YDP|CYDP|Nain Airport|Nain|Newfoundland and Labrador|CAN|22.0|56.5491981506|-61.6803016663
A00264|YDQ|CYDQ|Dawson Creek Airport|Dawson Creek|British Columbia|CAN|2148.0|55.7422981262|-120.1829986572
A00265|YEG|CYEG|Edmonton International Airport|Edmonton|Alberta|CAN|2373.0|53.3097000122|-113.580001831
A00266|YEK|CYEK|Arviat Airport|Arviat|Nunavut|CAN|32.0|61.0942001343|-94.0708007812
A00267|YEL|CYEL|Elliot Lake Municipal Airport|Elliot Lake|Ontario|CAN|1087.0|46.351398468|-82.5614013672
A00268|YEM|CYEM|Manitoulin East Municipal Airport|Manitowaning|Ontario|CAN|869.0|45.8428001404|-81.8581008911
A00269|YEN|CYEN|Estevan Airport|Estevan|Saskatchewan|CAN|1905.0|49.2103004456|-102.966003418
A00270|YER|CYER|Fort Severn Airport|Fort Severn|Ontario|CAN|48.0|56.018901825|-87.6761016846
A00271|YET|CYET|Edson Airport|Edson|Alberta|CAN|3043.0|53.5788993835|-116.464996338
A00272|YEU|CYEU|Eureka Airport|Eureka|Nunavut|CAN|256.0|79.9946975708|-85.814201355
A00273|YEV|CYEV|Inuvik Mike Zubko Airport|Inuvik|Northwest Territories|CAN|224.0|68.3041992188|-133.483001709
A00274|YEY|CYEY|Amos Magny Airport|Amos|Quebec|CAN|1068.0|48.5638999939|-78.2497024536
A00275|YFA|CYFA|Fort Albany Airport|Fort Albany|Ontario|CAN|48.0|52.2014007568|-81.6968994141
A00276|YFB|CYFB|Iqaluit Airport|Iqaluit|Nunavut|CAN|110.0|63.756401062|-68.5558013916
A00277|YFC|CYFC|Fredericton Airport|Fredericton|New Brunswick|CAN|68.0|45.8689002991|-66.5372009277
A00278|YFE|CYFE|Forestville Airport|Forestville|Quebec|CAN|293.0|48.7461013794|-69.0971984863
A00279|YFH|CYFH|Fort Hope Airport|Fort Hope|Ontario|CAN|899.0|51.5619010925|-87.9077987671
A00280|YTM|CYFJ|La Macaza / Mont-Tremblant International Inc Airport|Riviere Rouge|Quebec|CAN|827.0|46.4094009399|-74.7799987793
A00281|YFO|CYFO|Flin Flon Airport|Flin Flon|Manitoba|CAN|997.0|54.6781005859|-101.6819992065
A00282|YFR|CYFR|Fort Resolution Airport|Fort Resolution|Northwest Territories|CAN|526.0|61.1808013916|-113.690002441
A00283|YFS|CYFS|Fort Simpson Airport|Fort Simpson|Northwest Territories|CAN|555.0|61.7602005005|-121.2369995117
A00284|YMN|CYFT|Makkovik Airport|Makkovik|Newfoundland and Labrador|CAN|234.0|55.0769004822|-59.1864013672
A00285|YGB|CYGB|Texada Gillies Bay Airport|Texada|British Columbia|CAN|326.0|49.6941986084|-124.5179977417
A00286|YGH|CYGH|Fort Good Hope Airport|Fort Good Hope|Northwest Territories|CAN|268.0|66.2407989502|-128.6510009766
A00287|YGK|CYGK|Kingston Norman Rogers Airport|Kingston|Ontario|CAN|305.0|44.2252998352|-76.5969009399
A00288|YGL|CYGL|La Grande Riviere Airport|La Grande Riviere|Quebec|CAN|639.0|53.6253013611|-77.7042007446
A00289|YGM|CYGM|Gimli Industrial Park Airport|Gimli|Manitoba|CAN|753.0|50.6281013489|-97.043296814
A00290|YGO|CYGO|Gods Lake Narrows Airport|Gods Lake Narrows|Manitoba|CAN|617.0|54.5588989258|-94.4914016724
A00291|YGP|CYGP|Gaspe (Michel-Pouliot) Airport|Gaspe|Quebec|CAN|112.0|48.7752990723|-64.4785995483
A00292|YGQ|CYGQ|Geraldton Greenstone Regional Airport|Geraldton|Ontario|CAN|1144.0|49.778301239|-86.9393997192
A00293|YGR|CYGR|Iles-de-la-Madeleine Airport|Iles-de-la-Madeleine|Quebec|CAN|35.0|47.4247016907|-61.7780990601
A00294|YGT|CYGT|Igloolik Airport|Igloolik|Nunavut|CAN|174.0|69.3647003174|-81.8161010742
A00295|YGV|CYGV|Havre St Pierre Airport|Havre St-Pierre|Quebec|CAN|124.0|50.2818984985|-63.6114006042
A00296|YGW|CYGW|Kuujjuarapik Airport|Kuujjuarapik|Quebec|CAN|34.0|55.2818984985|-77.765296936
A00297|YGX|CYGX|Gillam Airport|Gillam|Manitoba|CAN|476.0|56.3574981689|-94.7106018066
A00298|YGZ|CYGZ|Grise Fiord Airport|Grise Fiord|Nunavut|CAN|146.0|76.4261016846|-82.9092025757
A00299|YQC|CYHA|Quaqtaq Airport|Quaqtaq|Quebec|CAN|103.0|61.0463981628|-69.6177978516
A00300|YHB|CYHB|Hudson Bay Airport|Hudson Bay|Saskatchewan|CAN|1175.0|52.8166999817|-102.3109970093
A00301|YHD|CYHD|Dryden Regional Airport|Dryden|Ontario|CAN|1354.0|49.8316993713|-92.7442016602
A00302|YHE|CYHE|Hope Airport|Hope|British Columbia|CAN|128.0|49.3683013916|-121.498001099
A00303|YHF|CYHF|Hearst Rene Fontaine Municipal Airport|Hearst|Ontario|CAN|827.0|49.7141990662|-83.6860961914
A00304|YNS|CYHH|Nemiscau Airport|Nemiscau|Quebec|CAN|802.0|51.6911010742|-76.135597229
A00305|YHI|CYHI|Ulukhaktok Holman Airport|Ulukhaktok|Northwest Territories|CAN|117.0|70.762802124|-117.8059997559
A00306|YHK|CYHK|Gjoa Haven Airport|Gjoa Haven|Nunavut|CAN|152.0|68.635597229|-95.8497009277
A00307|YHM|CYHM|John C. Munro Hamilton International Airport|Hamilton|Ontario|CAN|780.0|43.1735992432|-79.9349975586
A00308|YHN|CYHN|Hornepayne Municipal Airport|Hornepayne|Ontario|CAN|1099.0|49.1930999756|-84.7589035034
A00309|YHO|CYHO|Hopedale Airport|Hopedale|Newfoundland and Labrador|CAN|39.0|55.448299408|-60.2285995483
A00310|YHR|CYHR|Chevery Airport|Chevery|Quebec|CAN|39.0|50.4688987732|-59.6366996765
A00311|YHT|CYHT|Haines Junction Airport|Haines Junction|Yukon|CAN|2150.0|60.7891998291|-137.546005249
A00312|YHU|CYHU|Montreal / Saint-Hubert Airport|Montreal|Quebec|CAN|90.0|45.5175018311|-73.4169006348
A00313|YHY|CYHY|Hay River / Merlyn Carter Airport|Hay River|Northwest Territories|CAN|541.0|60.8396987915|-115.782997131
A00314|YHZ|CYHZ|Halifax / Stanfield International Airport|Halifax|Nova Scotia|CAN|477.0|44.8807983398|-63.5085983276
A00315|YIB|CYIB|Atikokan Municipal Airport|Atikokan|Ontario|CAN|1408.0|48.7738990784|-91.6386032104
A00316|YDG|CYID|Digby / Annapolis Regional Airport|Digby|Nova Scotia|CAN|499.0|44.5458450365|-65.7854247093
A00317|YIF|CYIF|St Augustin Airport|St-Augustin|Quebec|CAN|20.0|51.2117004395|-58.6582984924
A00318|YIK|CYIK|Ivujivik Airport|Ivujivik|Quebec|CAN|126.0|62.417301178|-77.9253005981
A00319|YIO|CYIO|Pond Inlet Airport|Pond Inlet|Nunavut|CAN|181.0|72.6832962036|-77.9666976929
A00320|YIV|CYIV|Island Lake Airport|Island Lake|Manitoba|CAN|770.0|53.8572006226|-94.6536026001
A00321|YJA|CYJA|Jasper Airport|Jasper|Alberta|CAN|3350.0|52.9967002869|-118.0589981079
A00322|YJF|CYJF|Fort Liard Airport|Fort Liard|Northwest Territories|CAN|708.0|60.2358016968|-123.46900177
A00323|YJN|CYJN|St Jean Airport|St Jean|Quebec|CAN|136.0|45.2943992615|-73.2810974121
A00324|YJT|CYJT|Stephenville Airport|Stephenville|Newfoundland and Labrador|CAN|84.0|48.5442008972|-58.5499992371
A00325|YKA|CYKA|Kamloops Airport|Kamloops|British Columbia|CAN|1133.0|50.7022018433|-120.4440002441
A00326|YKC|CYKC|Collins Bay Airport|Collins Bay|Saskatchewan|CAN|1341.0|58.2360992432|-103.6780014038
A00327|LAK|CYKD|Aklavik Airport|Aklavik|Northwest Territories|CAN|23.0|68.2232971191|-135.0059967041
A00328|YKF|CYKF|Waterloo Airport|Kitchener|Ontario|CAN|1055.0|43.4608001709|-80.3786010742
A00329|YWB|CYKG|Kangiqsujuaq (Wakeham Bay) Airport|Kangiqsujuaq|Quebec|CAN|501.0|61.5886001587|-71.929397583
A00330|YKJ|CYKJ|Key Lake Airport|Key Lake|Saskatchewan|CAN|1679.0|57.2560997009|-105.6179962158
A00331|YKL|CYKL|Schefferville Airport|Schefferville|Quebec|CAN|1709.0|54.8053016663|-66.8052978516
A00332|AKV|CYKO|Akulivik Airport|Akulivik|Quebec|CAN|75.0|60.8185997009|-78.1485977173
A00333|YKQ|CYKQ|Waskaganish Airport|Waskaganish|Quebec|CAN|80.0|51.4733009338|-78.7583007813
A00334|YKX|CYKX|Kirkland Lake Airport|Kirkland Lake|Ontario|CAN|1157.0|48.2103004456|-79.9813995361
A00335|YKY|CYKY|Kindersley Airport|Kindersley|Saskatchewan|CAN|2277.0|51.5175018311|-109.180999756
A00336|YKZ|CYKZ|Buttonville Municipal Airport|Toronto|Ontario|CAN|650.0|43.8622016907|-79.3700027466
A00337|YPJ|CYLA|Aupaluk Airport|Aupaluk|Quebec|CAN|119.0|59.2966995239|-69.5997009277
A00338|YLB|CYLB|Lac La Biche Airport|Lac La Biche|Alberta|CAN|1884.0|54.7703018188|-112.0319976807
A00339|YLC|CYLC|Kimmirut Airport|Kimmirut|Nunavut|CAN|175.0|62.8499984741|-69.8833007812
A00340|YLD|CYLD|Chapleau Airport|Chapleau|Ontario|CAN|1470.0|47.8199996948|-83.3467025757
A00341|YLH|CYLH|Lansdowne House Airport|Lansdowne House|Ontario|CAN|834.0|52.1955986023|-87.9341964722
A00342|YLJ|CYLJ|Meadow Lake Airport|Meadow Lake|Saskatchewan|CAN|1576.0|54.1253013611|-108.5230026245
A00343|YSG|CYLK|Lutselk'e Airport|Lutselk'e|Northwest Territories|CAN|596.0|62.4183006287|-110.6819992065
A00344|YLL|CYLL|Lloydminster Airport|Lloydminster|Saskatchewan|CAN|2193.0|53.3092002869|-110.0729980469
A00345|YLQ|CYLQ|La Tuque Airport|La Tuque|Quebec|CAN|548.0|47.4096984863|-72.7889022827
A00346|YLR|CYLR|Leaf Rapids Airport|Leaf Rapids|Manitoba|CAN|959.0|56.5133018494|-99.9852981567
A00347|YLK|CYLS|Barrie-Orillia (Lake Simcoe Regional Airport)|Barrie-Orillia|Ontario|CAN|972.0|44.4852981567|-79.5556030273
A00348|YLT|CYLT|Alert Airport|Alert|Nunavut|CAN|100.0|82.5177993774|-62.2806015015
A00349|XGR|CYLU|Kangiqsualujjuaq (Georges River) Airport|Kangiqsualujjuaq|Quebec|CAN|215.0|58.7113990784|-65.9927978516
A00350|YLW|CYLW|Kelowna Airport|Kelowna|British Columbia|CAN|1409.0|49.9561004639|-119.3779983521
A00351|YMA|CYMA|Mayo Airport|Mayo|Yukon|CAN|1653.0|63.6164016724|-135.8679962158
A00352|YME|CYME|Matane Airport|Matane|Quebec|CAN|102.0|48.8568992615|-67.4533004761
A00353|YMG|CYMG|Manitouwadge Airport|Manitouwadge|Ontario|CAN|1198.0|49.0839004517|-85.8606033325
A00354|YMH|CYMH|Mary's Harbour Airport|Mary's Harbour|Newfoundland and Labrador|CAN|38.0|52.3027992249|-55.8471984863
A00355|YMJ|CYMJ|Moose Jaw Air Vice Marshal C. M. McEwen Airport|Moose Jaw|Saskatchewan|CAN|1892.0|50.3302993774|-105.5589981079
A00356|YML|CYML|Charlevoix Airport|Charlevoix|Quebec|CAN|977.0|47.5974998474|-70.2238998413
A00357|YMM|CYMM|Fort McMurray Airport|Fort McMurray|Alberta|CAN|1211.0|56.653301239|-111.222000122
A00358|YMO|CYMO|Moosonee Airport|Moosonee|Ontario|CAN|30.0|51.2910995483|-80.6078033447
A00359|YMT|CYMT|Chapais Airport|Chibougamau|Quebec|CAN|1270.0|49.771900177|-74.5280990601
A00360|YUD|CYMU|Umiujaq Airport|Umiujaq|Quebec|CAN|250.0|56.5360984802|-76.5183029175
A00361|YMW|CYMW|Maniwaki Airport|Maniwaki|Quebec|CAN|656.0|46.2728004456|-75.9906005859
A00362|YMX|CYMX|Montreal International (Mirabel) Airport|Montreal|Quebec|CAN|270.0|45.6795005798|-74.0386962891
A00363|YNA|CYNA|Natashquan Airport|Natashquan|Quebec|CAN|39.0|50.1899986267|-61.7891998291
A00364|YNC|CYNC|Wemindji Airport|Wemindji|Quebec|CAN|66.0|53.0106010437|-78.8311004639
A00365|YND|CYND|Ottawa / Gatineau Airport|Gatineau|Quebec|CAN|211.0|45.5217018127|-75.5635986328
A00366|YNE|CYNE|Norway House Airport|Norway House|Manitoba|CAN|734.0|53.9583015442|-97.8442001343
A00367|YNH|CYNH|Hudsons Hope Airport|Hudson's Hope|British Columbia|CAN|2220.0|56.0355987549|-121.9759979248
A00368|YLY|CYNJ|Langley Airport|Langley|British Columbia|CAN|34.0|49.1007995605|-122.6309967041
A00369|YNL|CYNL|Points North Landing Airport|Points North Landing|Saskatchewan|CAN|1605.0|58.2766990662|-104.0820007324
A00370|YNM|CYNM|Matagami Airport|Matagami|Quebec|CAN|918.0|49.7616996765|-77.8028030396
A00371|YNN|CYNN|Nejanilini Lake Airport|Nejanilini Lake|Manitoba|CAN|1000.0|59.4874992371|-97.7802963257
A00372|HZP|CYNR|Fort Mackay / Horizon Airport|Fort Mackay|Alberta|CAN|916.0|57.3816986084|-111.700996399
A00373|YOA|CYOA|Ekati Airport|Ekati|Northwest Territories|CAN|1536.0|64.6988983154|-110.614997864
A00374|YOC|CYOC|Old Crow Airport|Old Crow|Yukon|CAN|824.0|67.570602417|-139.8390045166
A00375|YOD|CYOD|CFB Cold Lake|Cold Lake|Alberta|CAN|1775.0|54.4049987793|-110.2789993286
A00376|YOH|CYOH|Oxford House Airport|Oxford House|Manitoba|CAN|663.0|54.9333000183|-95.2789001465
A00377|YOJ|CYOJ|High Level Airport|High Level|Alberta|CAN|1110.0|58.6213989258|-117.1650009155
A00378|YOO|CYOO|Oshawa Airport|Oshawa|Ontario|CAN|460.0|43.9227981567|-78.8949966431
A00379|YOP|CYOP|Rainbow Lake Airport|Rainbow Lake|Alberta|CAN|1759.0|58.4914016724|-119.4079971313
A00380|YOS|CYOS|Owen Sound / Billy Bishop Regional Airport|Owen Sound|Ontario|CAN|1007.0|44.5903015137|-80.8375015259
A00381|YOW|CYOW|Ottawa Macdonald-Cartier International Airport|Ottawa|Ontario|CAN|374.0|45.3224983215|-75.6691970825
A00382|YPA|CYPA|Prince Albert Glass Field|Prince Albert|Saskatchewan|CAN|1405.0|53.2141990662|-105.672996521
A00383|YPC|CYPC|Paulatuk (Nora Aliqatchialuk Ruben) Airport|Paulatuk|Northwest Territories|CAN|15.0|69.3608381154|-124.075469971
A00384|YPS|CYPD|Port Hawkesbury Airport|Port Hawkesbury|Nova Scotia|CAN|377.0|45.6567001343|-61.3680992126
A00385|YPE|CYPE|Peace River Airport|Peace River|Alberta|CAN|1873.0|56.2268981934|-117.4469985962
A00386|YPG|CYPG|Southport Airport|Portage|Manitoba|CAN|885.0|49.9030990601|-98.2739028931
A00387|YPH|CYPH|Inukjuak Airport|Inukjuak|Quebec|CAN|83.0|58.4719009399|-78.0768966675
A00388|YPL|CYPL|Pickle Lake Airport|Pickle Lake|Ontario|CAN|1267.0|51.4463996887|-90.2142028809
A00389|YPM|CYPM|Pikangikum Airport|Pikangikum|Ontario|CAN|1114.0|51.8196983337|-93.9732971191
A00390|YPN|CYPN|Port Menier Airport|Port-Menier|Quebec|CAN|167.0|49.8363990784|-64.2885971069
A00391|YPO|CYPO|Peawanuck Airport|Peawanuck|Ontario|CAN|173.0|54.9880981445|-85.4432983398
A00392|YPQ|CYPQ|Peterborough Airport|Peterborough|Ontario|CAN|628.0|44.2299995422|-78.3632965088
A00393|YPR|CYPR|Prince Rupert Airport|Prince Rupert|British Columbia|CAN|116.0|54.2860984802|-130.4450073242
A00394|YPW|CYPW|Powell River Airport|Powell River|British Columbia|CAN|425.0|49.8342018127|-124.5
A00395|YPX|CYPX|Puvirnituq Airport|Puvirnituq|Quebec|CAN|74.0|60.0505981445|-77.2869033813
A00396|YPY|CYPY|Fort Chipewyan Airport|Fort Chipewyan|Alberta|CAN|761.0|58.76720047|-111.1169967651
A00397|YPZ|CYPZ|Burns Lake Airport|Burns Lake|British Columbia|CAN|2343.0|54.3763999939|-125.9509963989
A00398|YQA|CYQA|Muskoka Airport|Muskoka|Ontario|CAN|925.0|44.9747009277|-79.3032989502
A00399|YQB|CYQB|Quebec Jean Lesage International Airport|Quebec|Quebec|CAN|244.0|46.7910995483|-71.3933029175
A00400|YQD|CYQD|The Pas Airport|The Pas|Manitoba|CAN|887.0|53.9714012146|-101.091003418
A00401|YQF|CYQF|Red Deer Regional Airport|Red Deer|Alberta|CAN|2968.0|52.1822013855|-113.8939971924
A00402|YQG|CYQG|Windsor Airport|Windsor|Ontario|CAN|622.0|42.2756004333|-82.9555969238
A00403|YQH|CYQH|Watson Lake Airport|Watson Lake|Yukon|CAN|2255.0|60.1164016724|-128.8220062256
A00404|YQI|CYQI|Yarmouth Airport|Yarmouth|Nova Scotia|CAN|141.0|43.8269004822|-66.0880966187
A00405|YQK|CYQK|Kenora Airport|Kenora|Ontario|CAN|1332.0|49.7882995605|-94.3630981445
A00406|YQL|CYQL|Lethbridge County Airport|Lethbridge|Alberta|CAN|3048.0|49.6302986145|-112.800003052
A00407|YQM|CYQM|Greater Moncton International Airport|Moncton|New Brunswick|CAN|232.0|46.1122016907|-64.6785964966
A00408|YQN|CYQN|Nakina Airport|Nakina|Ontario|CAN|1057.0|50.182800293|-86.6964035034
A00409|YQQ|CYQQ|Comox Airport|Comox|British Columbia|CAN|84.0|49.7108001709|-124.8870010376
A00410|YQR|CYQR|Regina International Airport|Regina|Saskatchewan|CAN|1894.0|50.4319000244|-104.6660003662
A00411|YQS|CYQS|St Thomas Municipal Airport|St Thomas|Ontario|CAN|778.0|42.7700004578|-81.1108016968
A00412|YQT|CYQT|Thunder Bay Airport|Thunder Bay|Ontario|CAN|653.0|48.3718986511|-89.3238983154
A00413|YQU|CYQU|Grande Prairie Airport|Grande Prairie|Alberta|CAN|2195.0|55.1796989441|-118.885002136
A00414|YQV|CYQV|Yorkton Municipal Airport|Yorkton|Saskatchewan|CAN|1635.0|51.2647018433|-102.4619979858
A00415|YQW|CYQW|North Battleford Airport|North Battleford|Saskatchewan|CAN|1799.0|52.7691993713|-108.2440032959
A00416|YQX|CYQX|Gander International Airport|Gander|Newfoundland and Labrador|CAN|496.0|48.9369010925|-54.5680999756
A00417|YQY|CYQY|Sydney / J.A. Douglas McCurdy Airport|Sydney|Nova Scotia|CAN|203.0|46.1613998413|-60.0477981567
A00418|YQZ|CYQZ|Quesnel Airport|Quesnel|British Columbia|CAN|1789.0|53.0261001587|-122.5100021362
A00419|YRA|CYRA|Rae Lakes Airport|Gameti|Northwest Territories|CAN|723.0|64.1160964966|-117.3099975586
A00420|YRB|CYRB|Resolute Bay Airport|Resolute Bay|Nunavut|CAN|215.0|74.7169036865|-94.9693984985
A00421|YRI|CYRI|Riviere-du-Loup Airport|Riviere-du-Loup|Quebec|CAN|427.0|47.7644004822|-69.5847015381
A00422|YRJ|CYRJ|Roberval Airport|Roberval|Quebec|CAN|586.0|48.5200004578|-72.2656021118
A00423|YRL|CYRL|Red Lake Airport|Red Lake|Ontario|CAN|1265.0|51.0668983459|-93.7930984497
A00424|YRM|CYRM|Rocky Mountain House Airport|Rocky Mountain House|Alberta|CAN|3244.0|52.4296989441|-114.9039993286
A00425|YRO|CYRO|Ottawa / Rockcliffe Airport|Ottawa|Ontario|CAN|188.0|45.4603004456|-75.6461029053
A00426|YRQ|CYRQ|Trois-Rivieres Airport|Trois-Rivieres|Quebec|CAN|199.0|46.3527984619|-72.679397583
A00427|YRS|CYRS|Red Sucker Lake Airport|Red Sucker Lake|Manitoba|CAN|729.0|54.1671981812|-93.5571975708
A00428|YRT|CYRT|Rankin Inlet Airport|Rankin Inlet|Nunavut|CAN|94.0|62.8114013672|-92.1157989502
A00429|YRV|CYRV|Revelstoke Airport|Revelstoke|British Columbia|CAN|1459.0|50.9667015076|-118.182998657
A00430|YSB|CYSB|Sudbury Airport|Sudbury|Ontario|CAN|1141.0|46.625|-80.7988967896
A00431|YSC|CYSC|Sherbrooke Airport|Sherbrooke|Quebec|CAN|792.0|45.4385986328|-71.6913986206
A00432|YSE|CYSE|Squamish Airport|Squamish|British Columbia|CAN|171.0|49.7817001343|-123.1620025635
A00433|YSF|CYSF|Stony Rapids Airport|Stony Rapids|Saskatchewan|CAN|805.0|59.2503013611|-105.841003418
A00434|YSH|CYSH|Smiths Falls-Montague (Russ Beach) Airport|Smiths Falls|Ontario|CAN|416.0|44.9458007813|-75.9405975342
A00435|YSJ|CYSJ|Saint John Airport|Saint John|New Brunswick|CAN|357.0|45.3161010742|-65.890296936
A00436|YSK|CYSK|Sanikiluaq Airport|Sanikiluaq|Nunavut|CAN|104.0|56.5377998352|-79.2466964722
A00437|YSL|CYSL|St Leonard Airport|St Leonard|New Brunswick|CAN|793.0|47.1575012207|-67.8347015381
A00438|YSM|CYSM|Fort Smith Airport|Fort Smith|Northwest Territories|CAN|671.0|60.0203018188|-111.9619979858
A00439|YCM|CYSN|Niagara District Airport|St Catharines|Ontario|CAN|321.0|43.1916999817|-79.1716995239
A00440|YSP|CYSP|Marathon Airport|Marathon|Ontario|CAN|1035.0|48.7552986145|-86.3443984985
A00441|YST|CYST|St. Theresa Point Airport|St. Theresa Point|Manitoba|CAN|773.0|53.8456001282|-94.8518981934
A00442|YSU|CYSU|Summerside Airport|Summerside|Prince Edward Island|CAN|56.0|46.4406013489|-63.8335990906
A00443|YSY|CYSY|Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport|Sachs Harbour|Northwest Territories|CAN|282.0|71.9938964844|-125.242996216
A00444|YTA|CYTA|Pembroke Airport|Pembroke|Ontario|CAN|529.0|45.8643989563|-77.251701355
A00445|YTE|CYTE|Cape Dorset Airport|Cape Dorset|Nunavut|CAN|164.0|64.2300033569|-76.5267028809
A00446|YTF|CYTF|Alma Airport|Alma|Quebec|CAN|445.0|48.5088996887|-71.6418991089
A00447|YTH|CYTH|Thompson Airport|Thompson|Manitoba|CAN|729.0|55.8011016846|-97.8641967773
A00448|YTL|CYTL|Big Trout Lake Airport|Big Trout Lake|Ontario|CAN|729.0|53.8177986145|-89.8968963623
A00449|YTQ|CYTQ|Tasiujaq Airport|Tasiujaq|Quebec|CAN|122.0|58.6678009033|-69.9558029175
A00450|YTR|CYTR|CFB Trenton|Trenton|Ontario|CAN|283.0|44.1189002991|-77.5280990601
A00451|YTS|CYTS|Timmins/Victor M. Power|Timmins|Ontario|CAN|967.0|48.5696983337|-81.376701355
A00452|YTZ|CYTZ|Billy Bishop Toronto City Centre Airport|Toronto|Ontario|CAN|252.0|43.6274986267|-79.3962020874
A00453|YUB|CYUB|Tuktoyaktuk Airport|Tuktoyaktuk|Northwest Territories|CAN|15.0|69.4332962036|-133.0260009766
A00454|YUL|CYUL|Montreal / Pierre Elliott Trudeau International Airport|Montreal|Quebec|CAN|118.0|45.4706001282|-73.7407989502
A00455|YUT|CYUT|Repulse Bay Airport|Repulse Bay|Nunavut|CAN|80.0|66.5214004517|-86.2247009277
A00456|YUX|CYUX|Hall Beach Airport|Hall Beach|Nunavut|CAN|27.0|68.7761001587|-81.243598938
A00457|YUY|CYUY|Rouyn Noranda Airport|Rouyn-Noranda|Quebec|CAN|988.0|48.2061004639|-78.8356018066
A00458|YVB|CYVB|Bonaventure Airport|Bonaventure|Quebec|CAN|123.0|48.0710983276|-65.4602966309
A00459|YVC|CYVC|La Ronge Airport|La Ronge|Saskatchewan|CAN|1242.0|55.1514015198|-105.2620010376
A00460|YVG|CYVG|Vermilion Airport|Vermilion|Alberta|CAN|2025.0|53.3558006287|-110.8239974976
A00461|YVE|CYVK|Vernon Airport|Vernon|British Columbia|CAN|1140.0|50.2481002808|-119.3310012817
A00462|YVM|CYVM|Qikiqtarjuaq Airport|Qikiqtarjuaq|Nunavut|CAN|21.0|67.5457992554|-64.0314025879
A00463|YVO|CYVO|Val-d'Or Airport|Val-d'Or|Quebec|CAN|1107.0|48.0532989502|-77.7827987671
A00464|YVP|CYVP|Kuujjuaq Airport|Kuujjuaq|Quebec|CAN|129.0|58.0960998535|-68.426902771
A00465|YVQ|CYVQ|Norman Wells Airport|Norman Wells|Northwest Territories|CAN|238.0|65.2816009521|-126.797996521
A00466|YVR|CYVR|Vancouver International Airport|Vancouver|British Columbia|CAN|14.0|49.193901062|-123.1839981079
A00467|YVT|CYVT|Buffalo Narrows Airport|Buffalo Narrows|Saskatchewan|CAN|1423.0|55.8418998718|-108.417999268
A00468|YVV|CYVV|Wiarton Airport|Wiarton|Ontario|CAN|729.0|44.7458000183|-81.1072006226
A00469|YVZ|CYVZ|Deer Lake Airport|Deer Lake|Ontario|CAN|1092.0|52.6557998657|-94.0614013672
A00470|YWA|CYWA|Petawawa Airport|Petawawa|Ontario|CAN|427.0|45.9522018433|-77.3191986084
